review_text,rating,thumbs_up_count,app_version,source
angle one &groww such has very high charges broker buying ;selling for equity dilevery buying stocks.,1,1,18.13.2,google_play
why does the groww app by default not show the latest quarter of jun 26 under the shareholding pattern and show jun 25 instead? why does one need to select jun 26 manually? by default the latest quarter shareholding pattern is necessary to show.,1,3,18.13.2,google_play
add option for all-time high breakout for each stock.,5,1,18.13.2,google_play
this app is fantastic and it helped me to groww and groww this app is lucky for me. but it should also add a feature for advice of stock to pick and invest and should recommend stock where to invest,5,2,18.13.2,google_play
you can rely on groww .one of the best platform for investing.,5,0,18.13.2,google_play
simple and powerful app. performance wise no lag and very litle or no down time.. liked this app..,5,1,18.13.2,google_play
it used to show the recently accessed stocks in the dashboard. now its not showing.,3,4,18.13.2,google_play
excellent service providers by stock market learners . good app but stock market investments is your own risk.,5,0,18.12.1,google_play
the interface is simple and starting a conversation does not take much time,5,1,18.13.2,google_play
every thing ok but c cair no is not available it's urgent that's not available in operater or any executive awailable,5,1,18.13.2,google_play
"the groww ipad app is not optimized for the ipad display. on an ipad 11th gen, the app uses a phone-sized layout in landscape mode instead of utilizing the full screen. please add proper ipad support and a responsive tablet interface.",1,4,18.13.2,google_play
this is a best app for trading website,5,0,18.13.2,google_play
"guys please don't use this app if you are a completely beginner, i lost my money in this",1,1,18.13.2,google_play
this app is <LOCATION> favourite and most downloaded app i start sip and stock invest in everything,2,0,18.12.1,google_play
intraday investing option to be removed from main page on stocks,5,0,18.13.2,google_play
they are not fraud in a way they didn't informed me about ddpi activation charge,1,0,18.13.2,google_play
this app is not optimised for tablet. please optimised it.,1,1,18.13.2,google_play
mobile app very easy to use and informative,5,1,18.13.2,google_play
please update save indicator template..... and same time to indicators using after chrt lag and not working please update,1,5,18.13.2,google_play
simply perfect and smooth as well. thanks team groww,5,0,18.12.1,google_play
please upgrade the sell time sometimes it delays during huge quantities,3,1,18.13.2,google_play
groww is a really nice and user-friendly app. investing has become so easy!,5,3,18.13.2,google_play
i have use groww it is very good. but need some changes like same day unpledge u have to change this facility but company not changes this policy because company will make money.,4,0,,google_play
i feel very very confidential app and service,5,0,18.13.2,google_play
very disappointed because it brokerage charges kind request plz lower it,1,2,18.13.2,google_play
app is great smooth and fast but just add multi chart view option and why we can't apply sl and tp both together,4,1,18.13.2,google_play
today 21/07/2026 03:30pm app not working properly please fix it,4,1,18.13.2,google_play
"the app is super buggy at times, with painstakingly slow loading times for the market data, and this sometimes happen during the peak trading hours. when you reach out to support they keep saying same thing, that this is internet issue on your end, and that is despite the fact that i am in a 5g connectivity area,also having a high speed broadband connection at home, with every other site and app loading properly.",1,6,18.13.2,google_play
fraud app..if you get money 2or 3 days 4th day they showing incorrect map,1,1,18.13.2,google_play
groww means glitch. i lost money because of there glitch i placed order to sell but at the same the app hanged the order didn't not placed after one minute when it started working i sold in loss. so even if it has many good features but in case of smooth work it deserve only 1 star. and many time it executed order at high as compare to showing on screen. so avoid this app for fast order execution.,1,9,18.13.2,google_play
"worst app, worst support. have balance added in my account while it is showing to add funds again and again",1,0,,google_play
"real-time profit and loss is not showing for my futures and options trades. because of this, i am facing losses.",2,3,18.13.2,google_play
"for prime with no option for direct mf plan, forcing for regular more expense ratio daily which trains profit.",1,2,18.13.2,google_play
"worst app to trade, fake reviews, worst backend. hire me i'll design a better system.",1,3,18.13.2,google_play
this is best for beginner and i am comfort this app no any problem seen in this app,5,0,18.13.2,google_play
very good apps for invester go for download,5,0,18.13.2,google_play
every time i am downloading report to view data instead give option to view in app for other report also.,4,0,17.85,google_play
good app but need to see hidden charges,3,0,18.13.2,google_play
good app for stock market and intraday trading,5,3,18.13.2,google_play
good smooth and every month new updates... thnks to grow staff,5,2,18.13.2,google_play
"very high cost, don't use this app, and customer care service is very poor poor poor",1,1,18.13.2,google_play
"they steal, through commissions, through stoploss executions, they literally modify your orders without your consent. careful with your money !",1,4,18.13.2,google_play
wost app this app is very slow they take so much time from from support and chat and charges on equity delivery per 20 rupees is wost of money overall l will never download is app again,1,1,18.13.2,google_play
"i had placed my order at 120 and after my order got executed, it disappeared from the chart and i was not able to find it in positions section or order sections. when my trade caused a net loss of 3000 then my postion appeared. who will be responsible for my loss. it was not my fault. after placing order i place tgt and sl on chart. but if i won't get to see my position then how i could manage my trade. i will put complaint on nse website. why i should take losses due to broker.",1,7,18.13.2,google_play
very bad for intraday. it buys at the price set by me but sells at price far lower than trigger price. doesn't happen in zerodha,1,0,,google_play
it's worst service ever seen from groww company,1,1,,google_play
customer service is <URL>n't use <URL>man touch is important when you serve your customer...if you take ai more seriously in customer service your downfall will start,5,1,18.12.1,google_play
this is the best app for sip. anyone can easily understand the interface of the app and invest in the any company,5,2,18.13.2,google_play
"""could you introduce a one-screen buy/sell system for options trading in groww to make trading faster and easier?""",2,0,,google_play
"i can't even login to another account, this might be the worst broking app ever made.",1,0,,google_play
"its a user friendly app , other broking apps looks complex , its very good for beginners.",5,1,18.13.2,google_play
worst app for anything you do related to stock market while trading app will lag you position will not exit at the price you want go ahead with other options,1,4,18.13.2,google_play
"i found on my app that in profit and loss section my profit was added in charges and a share purchased by me was not shown in profit and loss section in reports . after contacting to the customer care, till now it has not changed.",3,4,18.13.2,google_play
very great easily buying and sale very comfort brokerage is very low overall 5 star,5,2,18.13.2,google_play
just started need to know more to rate it well,2,1,18.13.2,google_play
this is really a good financial app . this is simple and good app interface,5,0,,google_play
i'm your customer.. the trader.. so it's my wish for how i would like to manage my risk. i don't want groww to restrict my sl.. so groww is like . i want u to make a minimum of this loss..,3,1,18.13.2,google_play
earlier it was good because it has some smart features that i liked that were growth % of the stocks from which date you have added in your watchlist. but all the features have been removed. and groww app appearance size is not fitting in my mobile and i can't see the full details.,1,68,18.13.2,google_play
i don't know what is wrong with you guys one week you can't solve a simple problem regarding the kyc. do i have to leave every important and crucial work just to call you and not get any solution.,1,2,18.13.2,google_play
not able to download reports at all and once touch on screen download goes away not able to see progress. no option to send reports to email,2,6,18.13.2,google_play
i use groww last 4 years but i face a problem last 15-18 <URL> problem is i switch my pgim mid cap fund to white ock mid cap fund. but they redeem my amount in my freeze account.i call customer care they ask me your amount not transferred in your bank. only unit's transfar in your white ock mid cap fund. but my amount transferred to my <URL>d then my all money useless. now i call again and again but my problem not solve yet. i am really disappointed in groww app really very bad experience,1,2,18.13.2,google_play
not zero charge demat account every sell and buy cut tread charges,4,1,18.13.2,google_play
why nowadays it requires a selfie if i am logging into my other family member account is <PERSON> is not enough?,1,1,18.13.2,google_play
why mf prime is available for new users and not for old users .,2,0,18.13.2,google_play
just got update twice within a week.!!! fed up with this update notifications n make difficult to trade with it.. will recommend to try out other option if your trading in fno,1,7,18.12.1,google_play
"very best <URL>z provide some options in groww app. <PERSON> , resistance, support, fav. and some more options.",5,2,18.13.2,google_play
they are fine till you dont need them . the moment you need a resolution it is impossible to connect to their agent and even if by god's grace that happens that agent would not be competent enough to resolve your issue. very annoying.,1,2,18.5.0,google_play
when ever i try to open a app but app is not working or not opening,1,0,,google_play
there's an exit load while switching funds as well,4,3,18.13.2,google_play
good but tenchincal glitch problem plz resolve it,4,1,18.13.2,google_play
great app for mutual fund investment but not that great for stocks and trading as there are no technicals available.,4,1,17.50,google_play
"groww has been a great experience for me. the app is simple, easy to navigate, and perfect for beginners. investing in stocks and mutual funds is quick, sip management is smooth, and portfolio tracking is clear. overall, it's a reliable platform for anyone starting their investment journey.",5,5,18.13.2,google_play
"overall the job designation and work, is good. its complete work",4,1,18.12.1,google_play
"groww app is good, but for f&o, it could be even better, they should add new features so that everything is available directly on the chart. pls add new-new latest features groww...",4,0,,google_play
the smilplicity of the app is the best and the features are very easy to use and investing makes very much reliable,5,2,18.10.1,google_play
groww is the best plateform to watch equity & mutual fund etc.,5,2,18.13.2,google_play
whitdral process let and application was very lack interface,1,4,18.12.1,google_play
what app i don't know what iam but it make me loss but iam very with this app,4,0,18.13.2,google_play
"great app for everyone,easy to invest in all types of assets",5,2,18.13.2,google_play
please don't take pledge amount. for active and deactivate they charge 700 +700 total 1400 and not mentioned any where. please beware of this fraud. they will take hidden charges illigally and i try to talk <PERSON> care they didnt answer my query and disconnected call. because they cheat <PERSON> intessionaly that is the reason they are not aswering,1,3,18.13.2,google_play
"i have been using groww for several years and have invested several lakhs in stocks, mutual funds, and mtf. during a crude oil trade, i couldn't exit my position due to a technical issue. groww acknowledged the order failed because of an exchange connectivity issue but refused any compensation for my financial loss. very disappointing support for a loyal customer. i'm now considering moving my investments to another platform.",1,3,18.13.2,google_play
if there is an option of giving zero stars for it i would have given it. the customer care service is very poor i have asked for a status update on the ipo i had no reply and all is automated. very bad service very disappointed definitely going to uninstall this app,1,10,18.13.2,google_play
very bad trading app because it has some glitch which can change the btst prpfit section yesterday i set a btst then it show 260+ profit but today on saturaday whem the market is closed it shows -300+ loss on my demat so please if anyone seeing from groww company please help me with this issue,1,3,18.13.2,google_play
great app very easy to beginner also thank you groww,5,0,18.13.1,google_play
"question? is there an option where funds transferred to groww can be used for daily transactions travel, food, etc.. and get interests as well... i just saw an app called curie app which has this . can you tell me?",5,0,,google_play
grow is showing the wrong strike price for the nifty 50 index strike price 24450 call showing rs. 58.10 but the original price is rs.69.30 in upstox and other app so don't trust grow they are doing fraud with everyone if anyone have doubt drop me your mail id in comment i will share you the screenshot with the proof,1,0,18.13.2,google_play
all features at one place.. easy to track all our financial reports..,5,0,18.12.1,google_play
easy ui. more than enough for an average investor.,5,4,18.13.2,google_play
"groww in trading is very good app in trading app,s use groww.",5,0,18.13.1,google_play
"amazing app! clean interface, smooth performance, and easy investing experience. it makes stock market investing simple for beginners while offering all the features needed by experienced investors. highly recommended!",5,5,18.13.2,google_play
most third class app never open chart <URL>d for fno trading,1,3,18.12.1,google_play
"i am disappointed with the groww app's referral program. i referred the app to others expecting to receive the promised rewards, but i did not receive any. this has been a frustrating experience and has reduced my trust in the referral system. i hope groww improves the transparency of its referral program and ensures that eligible users receive their rewards on time.",3,6,18.13.2,google_play
groww chitting in auto sqare position after 3.20 every time cut in different rate and loss of customer.,1,0,18.13.2,google_play
full technical glitches unlike other apps resulted in 20k loss,1,2,18.12.1,google_play
transparent and clear trading platform easy and quick money transfer in account,5,0,18.12.1,google_play
in latest updates the upi tab has been hidden inside profile. pls bring back the option. when the option comes back i will revert my rating to 5 stars.,1,5,18.13.2,google_play
best app for mutual funds and stock market,5,3,18.13.1,google_play
lower time frame chart are not shown.. please provide all the time frame,4,3,18.13.2,google_play
worst app. can't even just login due to error. even try again didn't work. how we r supposed to use it when it's experience is very poor. not even able to login so what expect next,1,3,18.13.2,google_play
this application bluffing with customer. the application hang when price movement is more or not able to see the correct price some times it's shows like it's not executed but actuall it's executed today hcl movement is 1.51 / but in grow it's showing 2.66 percent ...,1,5,18.13.2,google_play
they charge very high brokerage on dilivery shares nd very high other charges dp or intra day,2,0,18.13.1,google_play
kindly add mf idcw fund against dividend reinvestment option & dividend payout option,3,2,18.13.2,google_play
"this app is best..... but it order brokerage is rs 20 per order buy or sell that means rs 40+ charges... in f&o options.. and stocks per order rs 5 brokerage + all charge (stt, gst,and more other) buy or sell... and stop loss is before hits without reaching on the price...",5,0,,google_play
"love the new udate specially the rating for mutual funds & details about each fund , very thoughtful & helpful.",5,3,18.13.2,google_play
"it's a most worst application now a days. today morning tried to sell a stock but failed and refreshing refreshing and refreshing.....when it is done the stock's profit value turned to loss. tried to call to the customer care but they are always like press 1, 2 , 3 ..... worst service. that's why rating changed to one star.",1,4,18.13.2,google_play
f&o also should have a trailing stoploss facility.,4,0,,google_play
"i have downloaded stocks app not the loan app,but if you install this unwantedly they give suggestions to take loans,and message you through whatsapp for taking loan,if i want i will ask,why you guys will send message and app is good if you seperate loan related part seperately, otherwise your coustomer will see for alternative options,like me who are not irritating,that loan related option in app is like irritating",1,6,18.13.2,google_play
very waste app and service charge is very high,1,3,18.13.2,google_play
if you have any open positions that is the hell in this grow some times if you your wallet positive also i will take 24 to 48 hours to unblock pledge. some time errors in order placing mismatch amount. some times it is slow and unable to refresh properly,1,5,18.13.2,google_play
"worst app for trading. worst ui , most of the reviews are fake. <PERSON> with groww. any broking app cant get worse then it",1,1,,google_play
thanks for splitting the stocks and bonds into 2 separate categories.,5,1,18.13.2,google_play
there is no customer support really very worst,1,2,18.13.2,google_play
"there are many hidden charges involved in this, and its terms and conditions are such that this app is just a money swindle.",1,5,18.13.2,google_play
"3 stars because it often shows wrong amount invested in individual mutual funds,so the whole portfolio shows incorrect amount.i have to double check on kuvera or <URL> entire portfolio.every time you complain,there's no proper reply or solution,even though i refresh my portfolio daily,it will continue showing incorrect amount.",3,5,18.13.2,google_play
"no proper support from groww, nowadays ai taking calls but not receiving proper solutions from ai worst customer service",1,0,,google_play
groww is changed now. they quietly change my bsda status from yes to no. and my investment was nowhere near 2 lac mark. and no support on customer service. hence i close the account.,1,1,18.11.1,google_play
great ui and no account maintainance charges and user friendly app.,5,1,18.12.1,google_play
once i had transferred money it doesn't withdrawal,1,0,18.12.1,google_play
"no support at all... worst support services, better to go for old and established platform, got reply like wait for few days.... don't be shy on playstore,i already contacted your customer service but no response, worst service, don't go for this platform,go for old established platform though they take charge...",1,1,,google_play
"pathetic, i am unable to withdraw my money from last 1 week ,raised my complaint also,then also no resolution till date",1,0,18.13.2,google_play
apply ipo madrate request take too much time and not showing in groww,1,1,18.12.1,google_play
feature request: please bring a watchlist widget for android,4,0,18.13.2,google_play
because of your server today i loose my money,1,1,18.13.2,google_play
this is the worst app to do trading. order placed before 9:15 never gets executed even if price when below bid price. app places intraday order instead of delivery as it resets intraday randomly and when u dont pay attention you are bound to make mistakes. there is no easy access to customer care. worst app,1,1,,google_play
"the app is not working at morning time , we are unable to place an order",1,0,,google_play
"this is the worst application for traders. i had some shares to sell. it didn't let me that happen when the price was in my target level. so i immediately called the customer care and there was also no response then after sometime i checked my entire holding was not showing due to server issue, when the price crashed after that it was showing and allowing me to sell out my stocks. for investment purpose it is fine but it is not definitely for traders because the server is too slow.",1,9,18.13.2,google_play
the app is good for sip and current market status but the charts are not very great.,1,6,18.13.2,google_play
the app crashed when the market started. i had vodafone share of avarage 13.83 and wanted to sell @14.05 but groww app was unable to fetch share details that i hold. share fallen to 13.77rs which ruined my profit.,1,2,18.13.2,google_play
fake app online money losing app and strategies to how to costomer money,1,0,18.12.1,google_play
"after the recent update can't able to buy sell stocks,even stocks holding are not showing groww team please fix this",4,3,18.13.2,google_play
"after this current update, app is restarting again and again.... pls solve this issue",3,0,18.13.2,google_play
"i don't what the technical team is doing in backend, day by day it is going worst",1,0,18.13.2,google_play
this trading side is more badd. this side is very dengar. this app is gold digger. a blady app.,1,1,18.12.1,google_play
the tax is too much than your actual profit.,1,0,18.12.1,google_play
waited 5 working days for my redeemed money from sip,1,0,,google_play
slowly groww will on the way to become zerodha where they just wanted to earn money they don't care about their customer. i have enough money still groww don't allow me to take trade in f&0 very pathetic service.i am on groww from many years but i am thinking of to change my broker. please don't trust groww . very disappointing,1,1,18.13.2,google_play
"re-review after 02/05/2024 i am doing this review after 02/05/2026. groww has still not added a live profit loss feature on f&o trades on the live charts. <PERSON> given an option of viewing live profit loss on the respective derivative chart of calls or puts, but groww has still not done that yet. its very difficult to toggle between screens when i trade in f&o nifty sensex etc, and that makes me lose points and money respectively. you have added that option in 915 window its not helpful.",3,5,18.13.2,google_play
"rating: ⭐⭐⭐⭐⭐ investing made effortless groww has completely transformed the way i manage my investments. the user interface is incredibly clean, intuitive, and clutter-free, making it perfect for both beginners and seasoned investors. setting up an account takes just a few minutes with their seamless paperless onboarding. what i love most is the absolute transparency—there are zero hidden charges, and investing in direct mutual funds is completely free.",5,6,18.12.1,google_play
not that bad. may be need some more improvement,2,0,,google_play
very nice app but i don't trade now,5,1,18.13.2,google_play
such a waste user experience can't find 4hr chart data waste of time and energy snowing symbol error for a long time.,1,1,,google_play
"<PERSON> and other brokers are better than groww broker, if i purchase 1 penny (or any share) share of price 3 , we should be paid brokrage charge rs. 5+",1,1,17.29,google_play
trustyfied apps i am rate the five star,5,1,18.13.2,google_play
it's overall function is not good as others. withwral of some <URL>d taking so much time to credit into the bank account. recently i faced in nippon india taiwan fund process.,3,0,,google_play
"what a useless app, i tried to link my bank account through google pay but it is not happening, later i tried to fill it manually but the ifsc code is not showing, i have been sending the message in grove for the last 3 days but it is still there.",1,0,,google_play
"it's good app with great ui/ux - one feature as a user i want and should be useful for others also that in the mutual fund section in the dashboard tab - against all the mfs should be tagging/purpose/goal - most of the people invest in sip for specific purpose like trip,child marriage, child education and many more i think this feature helps a lot.",5,4,18.13.2,google_play
just my trading journey start with grow lfg,5,0,18.12.1,google_play
neither stoploss working nor target and so much glitch in app while opening,1,3,18.13.2,google_play
the app is full of glitches lately.unable to withdraw and add money during market crashes.ipo status are not updating properly and mandates are not coming to upi once application is placed. sometimes the watchlist also doesn't appear properly.,1,9,18.13.2,google_play
worst support team i've ever seen. replying too late and flood of response once reply then suddenly close the ticket. no one is listening to customers properly. asking for something and they are replying to other things.,1,7,18.13.1,google_play
full of bugs update comes every day but still lagging.,1,3,18.13.2,google_play
prime sneakily disallowing direct growth plans is a very trashy feature.,1,2,18.13.2,google_play
it's so easy and useful application i am so happy,5,0,18.11.1,google_play
"<URL>d need direct access with one click, if i press mutual fund sid doc it open whole fund site not sid need improvement in that. need immediate improvement <URL>d all nse. bse indices in markets section",2,1,18.13.2,google_play
provide feature of filing income tax through this app directly,4,0,18.12.1,google_play
the app is getting slower and slower day by day. just making the experience painful. time to switch.,2,5,18.12.1,google_play
"best service and simple operat, best wishes groww",4,0,18.12.1,google_play
